Gender,Child's First Name,Count
FEMALE,LEAH,16
FEMALE,LEELA,10
FEMALE,LILLIAN,16
FEMALE,LILY,15
FEMALE,MADISON,19
FEMALE,MAGGIE,10
FEMALE,MANDY,12
FEMALE,MARYAM,17
FEMALE,MAYA,27
FEMALE,MEGAN,10
FEMALE,MELODY,13
FEMALE,MIA,36
FEMALE,MICHELLE,42
FEMALE,MILA,17
FEMALE,MINA,12
FEMALE,NATALIE,20
FEMALE,NICOLE,33
FEMALE,NINA,21
FEMALE,OLIVIA,89
FEMALE,PHOEBE,18
FEMALE,QUEENIE,15
FEMALE,RACHEL,18
FEMALE,RAINA,11
FEMALE,REBECCA,13
FEMALE,RENEE,10
FEMALE,SABRINA,23
FEMALE,SAMANTHA,22
FEMALE,SARA,24
FEMALE,SARAH,38
FEMALE,SELENA,13
FEMALE,SELINA,26
FEMALE,SERENA,17
FEMALE,SHARON,20
FEMALE,SHIRLEY,12
FEMALE,SOFIA,19
FEMALE,SOPHIA,119
FEMALE,SOPHIE,25
FEMALE,STELLA,11
FEMALE,STEPHANIE,22
FEMALE,SYEDA,16
FEMALE,TANISHA,10
FEMALE,TENZIN,26
FEMALE,TIFFANY,54
FEMALE,TINA,14
FEMALE,VANESSA,15
FEMALE,VICKY,32
FEMALE,SHEVY,10
FEMALE,VIVIAN,44
FEMALE,WENDY,16
FEMALE,WINNIE,25
FEMALE,XIN,18
FEMALE,YU,13
FEMALE,ZAHRA,19
FEMALE,ZAINAB,23
FEMALE,ZARA,14
FEMALE,ZOE,25
FEMALE,AALIYAH,69
FEMALE,ABIGAIL,51
FEMALE,ADDISON,13
FEMALE,AICHA,14
FEMALE,AISHA,10
FEMALE,AISSATOU,13
FEMALE,ALANA,18
FEMALE,ALEXIS,13
FEMALE,ALICIA,11
FEMALE,ALIYAH,23
FEMALE,ALYSSA,35
FEMALE,AMANDA,17
FEMALE,AMANI,15
FEMALE,AMAYA,32
FEMALE,AMBER,18
FEMALE,AMELIA,19
FEMALE,AMINA,14
FEMALE,AMINATA,25
FEMALE,AMIRA,15
FEMALE,AMIRAH,22
FEMALE,AMIYAH,20
FEMALE,ANAYA,12
FEMALE,ANGEL,16
FEMALE,ANGELINA,11
FEMALE,ANIYA,19
FEMALE,ANIYAH,35
FEMALE,ARIA,13
FEMALE,ARIANA,13
FEMALE,ARIANNA,38
FEMALE,ARIEL,32
FEMALE,ARIELLE,20
FEMALE,ASHLEY,16
FEMALE,AUBREY,16
FEMALE,AUTUMN,26
FEMALE,AVA,40
FEMALE,BRIANNA,38
FEMALE,BRIELLE,35
FEMALE,BROOKE,12
FEMALE,CAMILLE,12
FEMALE,CHELSEA,37
FEMALE,CHEYENNE,10
FEMALE,CHLOE,72
FEMALE,CHRISTINA,17
FEMALE,DAKOTA,15
FEMALE,DANIELLE,20
FEMALE,DESTINY,35
FEMALE,DYLAN,11
FEMALE,EDEN,11
FEMALE,EGYPT,15
FEMALE,SHIFRA,20
FEMALE,EMILY,30
FEMALE,EMMA,15
FEMALE,ERIN,10
FEMALE,ESSENCE,11
FEMALE,EVA,11
FEMALE,FAITH,46
FEMALE,FANTA,15
FEMALE,FATIMA,24
FEMALE,FATOU,12
FEMALE,FATOUMATA,51
FEMALE,GABRIELLA,24
FEMALE,GABRIELLE,55
FEMALE,GENESIS,15
FEMALE,GRACE,15
FEMALE,HAILEY,31
FEMALE,SHIRA,22
FEMALE,HARMONY,20
FEMALE,HAWA,15
FEMALE,HEAVEN,32
FEMALE,IMANI,28
FEMALE,ISABELLA,35
FEMALE,JADA,52
FEMALE,JADE,18
FEMALE,JALIYAH,10
FEMALE,JANELLE,11
FEMALE,JANIYA,13
FEMALE,JANIYAH,12
FEMALE,JASMINE,32
FEMALE,JAYDA,16
FEMALE,JAYLA,38
FEMALE,JORDYN,16
FEMALE,JULIA,10
FEMALE,KAI,10
FEMALE,KAITLYN,21
FEMALE,KALIYAH,14
FEMALE,KAMIYAH,10
FEMALE,KAYLA,78
FEMALE,KAYLEE,25
FEMALE,KELSEY,11
FEMALE,KENDRA,12
FEMALE,KENNEDY,13
FEMALE,KENYA,10
FEMALE,KHLOE,42
FEMALE,KIARA,13
FEMALE,KIMORA,23
FEMALE,KYLA,12
FEMALE,KYLIE,19
FEMALE,LAILA,39
FEMALE,LAUREN,27
FEMALE,LAYLA,30
FEMALE,LEAH,39
FEMALE,LEILANI,13
FEMALE,LONDON,92
FEMALE,LONDYN,25
FEMALE,LYRIC,13
FEMALE,MACKENZIE,10
FEMALE,MADISON,176
FEMALE,MAKAYLA,67
FEMALE,MALIA,17
FEMALE,MALIYAH,14
FEMALE,MARIAH,21
FEMALE,MARIAM,32
FEMALE,MARIAMA,22
FEMALE,MARYAM,10
FEMALE,MAYA,25
FEMALE,MCKENZIE,25
FEMALE,MELANIE,18
FEMALE,MIA,36
FEMALE,MICHELLE,13
FEMALE,MIKAYLA,21
FEMALE,MILAN,28
FEMALE,MORGAN,31
FEMALE,MYA,32
FEMALE,NADIA,16
FEMALE,NAHLA,13
FEMALE,NANA,10
FEMALE,NAOMI,34
FEMALE,NATALIA,12
FEMALE,NEVAEH,60
FEMALE,NIA,38
FEMALE,NYLA,43
FEMALE,NYLAH,42
FEMALE,OLIVIA,52
FEMALE,PAIGE,33
FEMALE,PARIS,32
FEMALE,PEYTON,20
FEMALE,PRINCESS,16
FEMALE,RACHEL,10
FEMALE,REBECCA,12
FEMALE,RILEY,15
FEMALE,SADE,16
FEMALE,SAMANTHA,27
FEMALE,SAMARA,11
FEMALE,SAMIYA,10
FEMALE,SAMIYAH,18
FEMALE,SANAA,26
FEMALE,SANAI,21
FEMALE,SANIYA,13
FEMALE,SANIYAH,13
FEMALE,SARAH,40
FEMALE,SARAI,15
FEMALE,SARIAH,17
FEMALE,SASHA,14
FEMALE,SAVANNAH,42
FEMALE,SERENITY,52
FEMALE,SHANIA,14
FEMALE,SHANIYA,11
FEMALE,SHILOH,15
FEMALE,SKYE,15
FEMALE,SKYLA,19
FEMALE,SKYLAR,20
FEMALE,SOPHIA,30
FEMALE,SORAYA,10
FEMALE,SUMMER,15
FEMALE,SYDNEY,24
FEMALE,SYMPHONY,13
FEMALE,TABITHA,10
FEMALE,TAMIA,17
FEMALE,TARAJI,12
FEMALE,TAYLOR,53
FEMALE,TIANA,19
FEMALE,TIANNA,13
FEMALE,TORI,16
FEMALE,TRINITY,28
FEMALE,VICTORIA,36
FEMALE,ZAHARA,10
FEMALE,ZANIYAH,10
FEMALE,ZARA,11
FEMALE,ZARIA,13
FEMALE,ZARIAH,14
FEMALE,ZOE,43
FEMALE,ZOEY,29
FEMALE,ZURI,10
FEMALE,AALIYAH,63
FEMALE,ABBY,10
FEMALE,ABIGAIL,80
FEMALE,ADRIANA,65
FEMALE,ADRIANNA,26
FEMALE,AILEEN,21
FEMALE,AIMEE,12
FEMALE,AISHA,13
FEMALE,ALANA,11
FEMALE,ALEJANDRA,16
FEMALE,ALESSANDRA,13
FEMALE,ALEXA,55
FEMALE,ALEXANDRA,47
FEMALE,ALICE,16
FEMALE,ALICIA,24
FEMALE,ALISON,32
FEMALE,ALISSON,15
FEMALE,ALIYAH,22
FEMALE,ALLISON,90
FEMALE,ALLYSON,19
FEMALE,ALONDRA,16
FEMALE,ALYSON,11
FEMALE,ALYSSA,63
FEMALE,AMANDA,30
FEMALE,AMAYA,31
FEMALE,AMBER,25
FEMALE,AMELIA,33
FEMALE,AMY,87
FEMALE,ANA,33
FEMALE,ANALIA,17
FEMALE,ANAYA,11
FEMALE,ANDREA,61
FEMALE,ANGELA,20
FEMALE,ANGELICA,40
FEMALE,ANGELINA,72
FEMALE,ANGELIQUE,30
FEMALE,ANGELY,11
FEMALE,ANGIE,19
FEMALE,ANIYAH,14
FEMALE,ANNA,13
FEMALE,ANNABELLE,13
FEMALE,APRIL,13
FEMALE,ARIANA,61
FEMALE,ARIANNA,77
FEMALE,ARIANNY,10
FEMALE,ARIEL,17
FEMALE,ARIELLA,14
FEMALE,ASHLEY,190
FEMALE,ASHLY,13
FEMALE,ATHENA,12
FEMALE,AUBREY,25
FEMALE,AURORA,16
FEMALE,AVA,54
FEMALE,AYLEEN,14
FEMALE,AYLIN,16
FEMALE,BELLA,67
FEMALE,BIANCA,24
FEMALE,BRENDA,17
FEMALE,BRIANA,32
FEMALE,BRIANNA,114
FEMALE,BRIANNY,10
FEMALE,BRIELLE,11
FEMALE,BRITNEY,12
FEMALE,BRITTANY,22
FEMALE,BRYANNA,16
FEMALE,CAMILA,188
FEMALE,CARMEN,12
FEMALE,CAROLINA,11
FEMALE,CAROLINE,12
FEMALE,CASSANDRA,10
FEMALE,CELESTE,11
FEMALE,CHARLOTTE,11
FEMALE,CHELSEA,43
FEMALE,CHLOE,60
FEMALE,SHOSHANA,22
FEMALE,CINDY,13
FEMALE,CLARA,11
FEMALE,CRISTINA,10
FEMALE,CRYSTAL,26
FEMALE,CYNTHIA,10
FEMALE,DAISY,30
FEMALE,DAMARIS,11
FEMALE,DANA,18
FEMALE,DANIELA,64
FEMALE,DANIELLA,28
FEMALE,SIENA,16
FEMALE,DANNA,39
FEMALE,DAYANA,22
FEMALE,DELILAH,29
FEMALE,DENISE,16
FEMALE,DESTINY,34
FEMALE,DIANA,51
FEMALE,DULCE,20
FEMALE,EILEEN,14
FEMALE,ELIANA,34
FEMALE,ELIANNA,11
FEMALE,ELIANNY,12
FEMALE,ELISA,17
FEMALE,ELIZABETH,63
FEMALE,ELLA,32
FEMALE,EMELY,50
FEMALE,EMILY,162
FEMALE,EMMA,114
FEMALE,ERIKA,15
FEMALE,ESMERALDA,27
FEMALE,ESTHER,14
FEMALE,ESTRELLA,15
FEMALE,EVA,47
FEMALE,EVELYN,63
FEMALE,FAITH,25
FEMALE,FATIMA,12
FEMALE,FERNANDA,14
FEMALE,GABRIELA,78
FEMALE,GABRIELLA,86
FEMALE,GABRIELLE,14
FEMALE,GENESIS,94
MALE,CHARLES,20
MALE,CHASE,22
MALE,CHRIS,27
MALE,CHRISTIAN,151
MALE,CHRISTOPHER,239
MALE,CRISTIAN,53
MALE,CRISTOFER,11
MALE,CRISTOPHER,13
MALE,DAMIAN,26
MALE,DAMIEN,15
MALE,DANIEL,221
MALE,DANNY,31
MALE,DANTE,21
MALE,DARIEL,31
MALE,DARWIN,18
FEMALE,SIENNA,38
MALE,DENNIS,15
MALE,DERECK,11
MALE,DEREK,62
MALE,DERICK,18
MALE,DEVIN,25
MALE,DIEGO,54
MALE,DOMINIC,22
MALE,DOMINICK,16
MALE,DYLAN,136
MALE,EDDIE,12
MALE,EDGAR,29
MALE,EDISON,11
MALE,EDUARDO,45
MALE,EDWARD,30
MALE,EDWIN,71
MALE,ELI,38
MALE,ELIAN,17
MALE,ELIAS,66
MALE,ELIJAH,110
MALE,ELVIS,10
MALE,EMANUEL,26
MALE,EMILIANO,13
MALE,EMILIO,21
MALE,EMMANUEL,57
MALE,ENRIQUE,14
MALE,ERIC,60
MALE,ERICK,60
MALE,ERIK,18
MALE,ESTEBAN,13
FEMALE,SIMA,19
MALE,EVAN,81
MALE,EZEKIEL,11
MALE,EZEQUIEL,11
MALE,FELIX,12
MALE,FERNANDO,28
MALE,FRANCISCO,32
MALE,FRANK,17
MALE,FRANKLIN,14
MALE,FREDDY,13
MALE,GABRIEL,158
MALE,GAEL,18
MALE,GAVIN,19
MALE,GEORGE,30
MALE,GERARDO,12
MALE,GIOVANI,10
MALE,GIOVANNI,68
MALE,GIOVANNY,13
MALE,GREGORY,16
MALE,GUSTAVO,15
MALE,HECTOR,31
MALE,HENRY,43
MALE,HUNTER,15
MALE,IAN,72
MALE,IKER,13
MALE,ISAAC,73
MALE,ISAIAH,70
MALE,ISMAEL,17
MALE,ISRAEL,22
MALE,IVAN,42
MALE,JACE,37
MALE,JACK,21
MALE,JACOB,303
MALE,JADEN,73
MALE,JADIEL,51
MALE,JAIDEN,42
MALE,JAIME,11
MALE,JAKE,27
MALE,JAMES,70
MALE,JANIEL,10
MALE,JANUEL,11
MALE,JARED,17
MALE,JARIEL,25
MALE,JASON,92
MALE,JAVIER,38
MALE,JAY,18
MALE,JAYCE,12
FEMALE,SIMI,10
MALE,JAYSON,24
MALE,JEAN,38
MALE,JEANCARLOS,10
MALE,JEFFERSON,14
MALE,JEFFREY,19
MALE,JENCARLOS,11
MALE,JEREMIAH,120
MALE,JEREMIAS,14
MALE,JEREMY,118
MALE,JERRY,11
MALE,JESSE,10
MALE,JESUS,70
MALE,JIMMY,14
MALE,JOAQUIN,23
MALE,JOEL,82
MALE,JOHAN,28
MALE,JOHANN,12
MALE,JOHN,96
MALE,JOHNATHAN,16
MALE,JOHNNY,18
MALE,JONAH,15
MALE,JONATHAN,183
FEMALE,SIMONE,15
MALE,JORGE,39
MALE,JOSE,144
MALE,JOSEPH,140
MALE,JOSHUA,190
MALE,JOSIAH,50
MALE,JOSUE,35
MALE,JUAN,99
MALE,JULIAN,99
MALE,JULIEN,14
MALE,JULIO,27
MALE,JULIUS,26
MALE,JUNIOR,18
MALE,JUSTIN,310
MALE,KADEN,13
MALE,KAYDEN,25
MALE,KELVIN,22
MALE,KENNETH,33
MALE,KENNY,20
MALE,KEVIN,183
MALE,LANDON,19
MALE,LARRY,10
MALE,LEANDRO,16
MALE,LEO,11
MALE,LEONARDO,55
MALE,LEONEL,12
MALE,LIAM,103
MALE,LOGAN,45
MALE,LORENZO,14
MALE,LOUIS,14
MALE,LUCAS,122
MALE,LUIS,131
MALE,LUKAS,11
MALE,LUKE,17
MALE,MANUEL,31
MALE,MARCO,22
MALE,MARCOS,29
MALE,MARCUS,33
MALE,MARIO,23
MALE,MARK,19
MALE,MARLON,10
MALE,MARTIN,16
MALE,MARVIN,16
MALE,MASON,173
MALE,MATEO,44
MALE,MATHEW,19
MALE,MATIAS,20
MALE,MATTHEW,276
MALE,MAURICIO,12
MALE,MAX,33
MALE,MAXIMILIANO,13
MALE,MAXIMO,12
MALE,MAXIMUS,15
MALE,MELVIN,12
MALE,MICHAEL,174
MALE,MIGUEL,101
MALE,MIKE,17
MALE,MOISES,18
MALE,NATHAN,47
MALE,NATHANIEL,63
MALE,NELSON,16
MALE,NICHOLAS,103
MALE,NICOLAS,53
MALE,NOAH,157
MALE,NOEL,24
MALE,OLIVER,42
MALE,OMAR,39
MALE,OSCAR,27
MALE,OWEN,12
MALE,PABLO,25
MALE,PATRICK,12
MALE,PAUL,16
MALE,PEDRO,29
MALE,PETER,15
MALE,PRESTON,14
MALE,PRINCE,14
MALE,RAFAEL,31
MALE,RANDY,48
MALE,RAYMOND,24
MALE,RICARDO,25
MALE,RICHARD,38
MALE,RILEY,18
MALE,ROBERT,35
MALE,ROBERTO,11
MALE,RODRIGO,15
MALE,ROGER,11
MALE,ROMEO,14
MALE,ROYCE,11
MALE,RUBEN,19
MALE,RYAN,122
MALE,SAMUEL,74
MALE,SANTIAGO,50
MALE,SEAN,30
MALE,SEBASTIAN,183
MALE,SERGIO,13
MALE,SHANE,10
MALE,SHAWN,15
MALE,STEPHEN,10
MALE,STEVE,10
MALE,STEVEN,104
MALE,TAYLOR,10
MALE,THOMAS,26
MALE,TIMOTHY,16
MALE,TOMAS,10
MALE,TRAVIS,13
MALE,TRISTAN,34
MALE,TYLER,48
MALE,URIEL,21
MALE,VICTOR,48
MALE,VINCENT,17
MALE,WILLIAM,98
MALE,WILSON,11
MALE,XAVIER,92
MALE,YADIEL,25
MALE,YAHIR,16
MALE,YAIR,10
MALE,YANDEL,12
MALE,YANIEL,10
MALE,YARIEL,12
MALE,YERIK,13
MALE,ZACHARY,16
MALE,ZION,13
MALE,AARON,67
MALE,ABRAHAM,172
MALE,ADAM,129
MALE,ADRIAN,35
MALE,AHARON,19
MALE,AHMED,26
MALE,AHRON,17
MALE,AIDAN,58
MALE,AIDEN,78
MALE,AKIVA,20
MALE,ALAN,21
MALE,ALBERT,15
MALE,ALEC,11
MALE,ALEX,34
MALE,ALEXANDER,197
MALE,ALI,33
MALE,ALLEN,11
MALE,AMIR,15
MALE,AMROM,13
MALE,ANDREW,133
MALE,ANGELO,16
MALE,ANTHONY,135
MALE,ANTONIO,28
MALE,ARI,30
FEMALE,SKYLAR,17
MALE,ARON,60
MALE,ARTHUR,29
MALE,ARYEH,24
MALE,ASHER,55
MALE,ASHTON,10
MALE,AUGUST,16
MALE,AUGUSTUS,10
MALE,AUSTIN,26
MALE,AVI,12
MALE,AVRAHAM,38
MALE,AVROHOM,27
MALE,AVRUM,11
MALE,AYDEN,10
MALE,BARUCH,21
MALE,BECKETT,12
MALE,BEN,22
MALE,BENJAMIN,230
MALE,BENNETT,10
MALE,BENZION,13
MALE,BERISH,10
MALE,BINYOMIN,14
MALE,BLAKE,14
MALE,BORUCH,16
MALE,BRADY,13
MALE,BRANDON,44
MALE,BRAYDEN,15
MALE,BRENDAN,23
MALE,BRIAN,30
MALE,BRODY,19
MALE,BRYAN,14
MALE,BRYCE,10
MALE,CADEN,10
MALE,CALEB,31
MALE,CALVIN,10
FEMALE,SLOANE,17
MALE,CARMINE,11
MALE,CARTER,19
MALE,CHAIM,147
MALE,CHARLES,129
MALE,CHARLIE,20
FEMALE,SOFIA,122
MALE,CHESKEL,14
MALE,CHRISTIAN,76
MALE,CHRISTOPHER,92
MALE,COLE,37
MALE,COLIN,32
MALE,CONNOR,53
MALE,CONOR,13
MALE,COOPER,30
MALE,DANIEL,210
MALE,DASHIELL,12
MALE,DAVID,258
MALE,DEAN,24
MALE,DECLAN,32
MALE,DENNIS,11
MALE,DEREK,10
MALE,DEVIN,18
MALE,DOMINIC,15
MALE,DOMINICK,21
MALE,DOV,46
MALE,DOVID,40
FEMALE,SOPHIA,180
MALE,EDWARD,41
MALE,EFRAIM,25
MALE,EITAN,14
MALE,ELI,97
MALE,ELIAS,21
MALE,ELIEZER,38
MALE,ELIJAH,35
MALE,ELIMELECH,16
MALE,ELIYAHU,36
MALE,ELLIOT,33
MALE,ELLIOTT,12
MALE,ELLIS,10
MALE,ERIC,27
MALE,ETHAN,118
MALE,EVAN,60
MALE,EZRA,33
MALE,FELIX,23
MALE,FILIP,13
MALE,FINN,23
MALE,FRANCESCO,19
MALE,FRANK,29
MALE,GABRIEL,96
MALE,GAVIN,53
MALE,GAVRIEL,15
MALE,GEORGE,66
MALE,GIOVANNI,35
MALE,GRAHAM,21
MALE,GRANT,14
MALE,GRAYSON,19
MALE,GREGORY,16
MALE,GREYSON,11
MALE,GRIFFIN,21
MALE,HARRISON,40
MALE,HARRY,16
MALE,HENRY,149
MALE,HERSH,14
MALE,HERSHEL,24
MALE,HERSHY,21
MALE,HUDSON,53
MALE,HUGO,11
MALE,HUNTER,29
MALE,IAN,28
MALE,ILAN,17
MALE,ISAAC,92
MALE,ISAIAH,16
MALE,ISRAEL,28
MALE,IVAN,13
MALE,JACK,183
MALE,JACKSON,77
FEMALE,SOPHIE,65
MALE,JAKE,77
MALE,JAMES,172
MALE,JASON,35
MALE,JASPER,20
MALE,JAYDEN,39
MALE,JESSE,12
MALE,JOEL,30
MALE,JOHN,166
MALE,JONAH,52
MALE,JONATHAN,71
MALE,JORDAN,32
MALE,JOSEPH,281
MALE,JOSHUA,89
MALE,JUDAH,34
MALE,JUDE,13
MALE,JULIAN,79
MALE,JUSTIN,46
MALE,KACPER,11
MALE,KAI,15
MALE,KENNETH,10
MALE,KEVIN,29
MALE,KIERAN,13
MALE,KYLE,24
MALE,LANDON,13
MALE,LAZER,20
MALE,LEO,85
MALE,LEON,20
MALE,LEONARDO,29
MALE,LEV,10
MALE,LEVI,40
MALE,LIAM,131
MALE,LIPA,19
FEMALE,STELLA,69
MALE,LORENZO,22
MALE,LOUIS,23
MALE,LUCA,71
MALE,LUCAS,128
MALE,LUKA,21
MALE,LUKAS,16
MALE,LUKE,101
MALE,MAKSIM,11
MALE,MARC,16
MALE,MARCO,16
MALE,MARCUS,14
MALE,MARK,70
MALE,MARTIN,21
MALE,MASON,75
MALE,MATEO,17
MALE,MATTEO,30
MALE,MATTHEW,189
MALE,MAX,95
MALE,MAXIM,27
MALE,MAXIMILIAN,29
MALE,MAXIMUS,14
MALE,MAXWELL,38
MALE,MAYER,24
MALE,MEILECH,11
MALE,MEIR,47
MALE,MENACHEM,103
MALE,MENASHE,11
MALE,MENDEL,36
MALE,MENDY,11
MALE,MICAH,12
MALE,MICHAEL,292
MALE,MILES,46
MALE,MILO,20
MALE,MOHAMED,38
MALE,MOHAMMED,10
MALE,MOISHE,18
MALE,MORDECHAI,76
MALE,MORRIS,11
MALE,MOSES,31
MALE,MOSHE,224
MALE,NAFTALI,18
MALE,NAFTULI,18
MALE,NATHAN,71
MALE,NATHANIEL,46
MALE,NICHOLAS,153
MALE,NICO,13
MALE,NICOLAS,28
MALE,NIKOLAS,10
MALE,NOAH,99
MALE,NOAM,11
MALE,NOLAN,11
MALE,NOSSON,10
MALE,OLIVER,100
MALE,OMAR,33
FEMALE,SUMMER,16
MALE,OWEN,65
MALE,PARKER,16
MALE,PATRICK,56
MALE,PAUL,26
MALE,PETER,52
MALE,PHILIP,26
MALE,PINCHAS,15
MALE,PINCHUS,13
MALE,QUINN,13
MALE,RAFAEL,27
MALE,RAPHAEL,21
MALE,RAYAN,16
MALE,REED,10
MALE,REID,13
MALE,RICHARD,26
MALE,RILEY,14
MALE,ROBERT,69
MALE,ROCCO,19
MALE,ROMAN,12
MALE,ROWAN,12
MALE,RYAN,126
MALE,RYDER,16
MALE,SALVATORE,36
MALE,SAM,35
MALE,SAMIR,10
MALE,SAMUEL,181
MALE,SANTINO,11
MALE,SEAN,36
MALE,SEBASTIAN,71
MALE,SHALOM,11
MALE,SHANE,21
MALE,SHAUL,10
MALE,SHAYA,26
MALE,SHEA,16
MALE,SHIA,30
MALE,SHIMON,94
MALE,SHLOIME,15
MALE,SHLOIMY,13
MALE,SHLOME,17
MALE,SHLOMO,61
MALE,SHMIEL,17
MALE,SHMUEL,44
MALE,SHNEUR,11
MALE,SHOLOM,21
MALE,SHULEM,42
MALE,SIDNEY,10
MALE,SILAS,10
MALE,SIMCHA,32
MALE,SIMON,47
MALE,SOLOMON,48
MALE,SPENCER,15
MALE,STEPHEN,10
MALE,STEVEN,32
MALE,THEODORE,53
MALE,THOMAS,121
MALE,TIMOTHY,24
MALE,TRISTAN,24
MALE,TYLER,61
MALE,TZVI,41
MALE,USHER,29
MALE,VICTOR,34
MALE,VINCENT,64
MALE,VINCENZO,13
MALE,WESLEY,10
MALE,WILLIAM,170
MALE,WYATT,25
MALE,XAVIER,18
MALE,YAAKOV,45
MALE,YAKOV,60
MALE,YASEEN,11
MALE,YECHEZKEL,11
MALE,YECHIEL,27
MALE,YEHOSHUA,22
MALE,YEHUDA,74
MALE,YEHUDAH,10
MALE,YIDA,13
MALE,YIDEL,11
MALE,YISRAEL,14
MALE,YISROEL,75
MALE,YITZCHAK,17
MALE,YITZCHOK,56
MALE,YOEL,20
MALE,YONAH,10
MALE,YOSEF,102
MALE,YOUSEF,12
MALE,YOUSSEF,11
MALE,ZACHARY,86
MALE,ZALMEN,14
MALE,ZEV,47
FEMALE,SURI,14
FEMALE,SURY,20
FEMALE,SYDNEY,35
FEMALE,SYLVIA,11
FEMALE,TALIA,26
FEMALE,TAMAR,11
FEMALE,TAYLOR,25
FEMALE,TESSA,14
FEMALE,TOBY,39
FEMALE,TZIPORA,12
FEMALE,TZIPORAH,10
FEMALE,TZIPPY,10
FEMALE,TZIVIA,14
FEMALE,VALENTINA,31
FEMALE,VALERIE,11
FEMALE,VANESSA,14
FEMALE,VERA,19
FEMALE,VERONICA,22
FEMALE,VERONIKA,11
FEMALE,VICTORIA,84
FEMALE,VIOLET,38
FEMALE,VIVIAN,30
FEMALE,VIVIENNE,21
FEMALE,WILLA,13
FEMALE,YACHET,13
FEMALE,YAEL,21
FEMALE,YASMINE,10
FEMALE,YEHUDIS,23
FEMALE,YIDES,25
FEMALE,YITTY,32
FEMALE,YOCHEVED,20
FEMALE,ZISSY,25
FEMALE,ZOE,81
FEMALE,ZOEY,21
MALE,AARAV,15
MALE,AARON,51
MALE,ABDUL,20
MALE,ABDULLAH,30
MALE,ADAM,28
MALE,ADITYA,14
MALE,ADRIAN,19
MALE,AHMED,21
MALE,AIDAN,32
MALE,AIDEN,96
MALE,ALAN,37
MALE,ALEX,52
MALE,ALEXANDER,47
MALE,ALI,13
MALE,ALLEN,14
MALE,ALVIN,43
MALE,ANDREW,70
MALE,ANDY,43
MALE,ANSON,18
MALE,ANTHONY,46
MALE,ARJUN,27
MALE,ARMAAN,15
MALE,ARYAN,18
MALE,AUSTIN,64
MALE,AYAAN,31
MALE,AYDEN,24
MALE,BENJAMIN,39
MALE,BENSON,19
MALE,BRANDON,29
MALE,BRIAN,40
MALE,BRYAN,15
MALE,CALEB,16
MALE,CALVIN,13
MALE,CARSON,20
MALE,CHARLES,17
MALE,CHRISTIAN,21
MALE,CHRISTOPHER,21
MALE,CODY,10
MALE,CONNOR,11
MALE,DANIEL,84
MALE,DANNY,20
MALE,DARREN,21
MALE,DAVID,28
MALE,DEREK,32
MALE,DEVIN,21
MALE,DYLAN,53
MALE,EASON,10
MALE,EDISON,14
MALE,EDWIN,15
MALE,ELIJAH,12
MALE,ELVIS,11
MALE,ERIC,85
MALE,ETHAN,177
MALE,EVAN,51
MALE,FARHAN,17
MALE,FELIX,22
MALE,GABRIEL,13
MALE,GAVIN,27
MALE,GEORGE,12
MALE,HARRISON,13
MALE,HAYDEN,10
MALE,HENRY,21
MALE,IAN,22
MALE,IBRAHIM,17
MALE,ISAAC,13
MALE,ISHAAN,10
MALE,IVAN,66
MALE,JACK,21
MALE,JACKSON,13
MALE,JACKY,20
MALE,JACOB,49
MALE,JADEN,23
MALE,JAKE,17
MALE,JAMES,36
MALE,JASON,98
MALE,JAY,14
MALE,JAYDEN,173
MALE,JEFFREY,25
MALE,JEREMY,17
MALE,JERRY,25
MALE,JIA,15
MALE,JOHN,21
MALE,JOHNNY,18
MALE,JONATHAN,50
MALE,JORDAN,23
MALE,JOSEPH,21
MALE,JOSHUA,36
MALE,JULIAN,11
MALE,JUSTIN,110
MALE,KAI,12
MALE,KEVIN,92
MALE,KINGSLEY,36
MALE,KYLE,45
MALE,LAWRENCE,14
MALE,LEO,40
MALE,LEON,17
MALE,LIAM,25
MALE,LOGAN,19
MALE,LOUIS,10
MALE,LUCAS,103
MALE,LUKE,11
MALE,MARCUS,20
MALE,MARTIN,14
MALE,MASON,34
MALE,MATTHEW,74
MALE,MAX,14
MALE,MICHAEL,38
MALE,MILES,10
MALE,MOHAMED,13
MALE,MOHAMMAD,46
MALE,MOHAMMED,41
MALE,MUHAMMAD,76
MALE,NATHAN,41
MALE,NATHANIEL,16
MALE,NELSON,12
MALE,NICHOLAS,26
MALE,NOAH,19
MALE,OLIVER,10
MALE,OSCAR,25
MALE,OWEN,27
MALE,PATRICK,14
MALE,PETER,11
MALE,RAYAN,10
MALE,RAYMOND,27
MALE,RICHARD,26
MALE,RICKY,16
MALE,ROHAN,15
MALE,RYAN,150
MALE,SAMUEL,30
MALE,SEAN,14
MALE,SEBASTIAN,14
MALE,SHAWN,10
MALE,SIMON,14
MALE,STANLEY,23
MALE,STEVEN,35
MALE,SYED,16
MALE,TENZIN,24
MALE,TERRY,11
MALE,THOMAS,18
MALE,TIMOTHY,16
MALE,TONY,16
MALE,TRAVIS,11
MALE,TYLER,31
MALE,VICTOR,17
MALE,VINCENT,71
MALE,WILLIAM,66
MALE,WILSON,23
MALE,XAVIER,10
MALE,ZACHARY,12
MALE,ZAIN,12
MALE,ZAYAN,10
MALE,AARON,53
MALE,ABDOUL,16
MALE,ABDOULAYE,13
MALE,ADAM,28
MALE,ADEN,19
