group_id,name,category_id,city_id
24811774,HAProxy San Francisco,34,94101
24812623,"Companions Along The Way, radically inclusive Christians",28,94101
24812935,San Francisco Prolog Meetup,34,94101
24815346,The Maze Club,14,10001
24815368,Hearts of Gold:  Creating a Sustainable School in Africa,4,10001
24815853,Gay Robots With Feelings,12,94101
24816089,"Fans of San Francisco Symphony, Opera, Ballet and More",21,94101
24817604,Qi Gong in Holly Park Meetup,14,94101
24818298,NATIVE: Native American Tech Investors Venture Entrepreneurs,34,94101
24819536,Board Gaymes & Booze,12,10001
24819571,Urban Mystic Gathering,22,94101
24821356,Wing Chun Practice,32,94101
24827705,New York Administrative Assistants Meetup,2,10001
24827865,Admin Talk NYC,2,10001
24827904,Get Trading: New York Forex Trading Mastermind,2,10001
24828243,New York Cheap Events Explorers,31,10001
24828390,Queer City Bikers,12,60601
24829071,New York Learning Disabilities Group (NYLDG),33,10001
24833702,New York Beginner Carver Skateboarding (Surfskate),32,10001
24833918,The Chicago Seth Material and Creativity Club,22,60601
24834040,ARKit - NYC,34,10001
24834552,Chicago Professionals Network (CPN),2,60601
24834647,San Francisco Blockchain Investment Forum,34,94101
24839824,Performance Artists of N.Y.,1,10001
24840046,Chicago GMAT Tutoring Meetup (Free),2,60601
24842112,New York E-Business Owners and Online Marketing Newbies,2,10001
24843044,Chatbots San Francisco,34,94101
24843109,Chatbots New York,34,10001
24844152,Midtown Marathon Meetup,9,10001
24845505,Parents Who Art- NYC,25,10001
24847143,US-China IBeeHub Startups Group,2,10001
24847316,Doctors BaM! Business and Marketing MeetUp,2,60601
24847610,#GetBodiedByEd Fit Camp: The Beach Edition,9,94101
24847832,Chicago English Learners,16,60601
24847874,Chicago Spanish Learners,16,60601
24848073,R-Ladies Chicago,34,60601
24848112,Community of Silo's Message  Manhattan,22,10001
24848958,Open-air Lunch-time Meditation Meetup,14,94101
24850020,New York Women Small Business Owner Meetup,2,10001
24851934,ESL for Brazilians -,16,10001
24852121,Asian Night @ Cobbs Comedy Club,16,94101
24853097,Naughty Night,1,60601
24857672,LEADING KNOWLEDGE: NYC,2,10001
24858397,Giggles N' Cream Free Comedy Show,31,10001
24858853,Women's Skateboard Bowl Riding,32,10001
24860804,Serve breakfast at the biggest homeless shelter in SF,4,94101
24861408,Rummikub Lovers Unite!,11,10001
24861492,Young Professionals in New York Meetup,6,10001
24862093,Real Body Talk,14,94101
24863670,Rising Women Entrepreneurs of New York Meetup,2,10001
24863855,Upload SF - Virtual and Augmented Reality,34,94101
24864050,Gay Karaoke,12,10001
24864750,New York. Midtown. ,31,10001
24864899,Chicago Northside Entrepreneurs,2,60601
24864963,Fall Latin-American Literature Courses,16,10001
24865218,Chicago Digital Marketing,34,60601
24865337,Something New for 40+ Somethings,2,60601
24865490,Upper East Side Evening Walkers!,9,10001
24866416,Chicago Blockchain Real Estate Collective,34,60601
24866911,Inc Builders - Community of Entrepreneurs and Collaborators,2,60601
24867017,Upper East Side New Moms,25,10001
24867174,NYC Childless Not By Choice Meetup,31,10001
24868503,My Business Needs Help,2,60601
24868575,San Francisco Hiking and Meditation for Holistic Women,22,94101
24872801,Speaking Circles New York City Meetup,2,10001
24873093,Chicago Feminist Bookclub,18,60601
24873634,AITP CompTIA Quarterly Chapter Meeting,34,60601
24873966,DevOps NYC,34,10001
24873983,New York Crypto Traders,34,10001
24874068,Chicago Cooking Classes for Everyone!,25,60601
24874440,Buddhism In Your Daily Life,14,94101
24874621,Focused Networking Events SF,2,94101
24874680,"Cook, Eat, and Chat - SF Bay Area",10,94101
24874789,New York Satire Writing Meetup,36,10001
24875031,SQL Training Wheels,34,10001
24875093,NY/Metro Insurance and Technology (insuretech) Meetup,34,10001
24875864,Grammarly Growth Hackers,2,94101
24877942,Doctors BaM! Business and Marketing MeetUp-New York,2,10001
24878092,UX Support Group,2,10001
24878344,MEET & GO to FRANCE (US),1,10001
24878675,Ruler and Compass Design Meetup,1,10001
24879046,LAMBERT + Co. Holistic Network,2,10001
24879662,20s-30s College Students of NYC Schools,31,10001
24880172,Jeff Jones,22,60601
24880250,Fashion Hub - Fashion and beauty expo - July 29th 4-9 PM,8,10001
24881001,Chicago Digital Marketing Meetup,2,60601
24881553,New York Taurus Zodiac Sign Meetup,22,10001
24884080,I Want To Do This But Not So Early!,10,10001
24887185,bootcamp San Francisco,14,94101
24892219,Traders' Poker Club,11,60601
24892519,San Francisco Photo Walks,27,94101
24894115,Operation Code: Bay Area,34,94101
24894554,JoJo's Bizarre Adventure Meet up,29,60601
24895118,SOUL Sailing NYC,23,10001
24895129,Women's Workspace,2,94101
24895457,iNsPiRed - a National Public Radio Meetup,34,10001
24895603,California ExPats and Friends!,31,60601
24896989,New York CoHousing/Coliving,34,10001
24897601,Splunk Developers/Security/Adminstrators/Architects,34,94101
24898954,NYC World of Warcraft Players,11,10001
24900622,San Francisco Qi Gong Meetup,14,94101
24901049,Veganism Support Group -- NYC,14,10001
24902897,Lovely Literary Ladies (late 20's - 40's),18,60601
24904782,New York Executives in Career Transition Meetup,2,10001
24908566,Chicago Social Entrepreneurship Meetup,2,60601
24909255,Book Buzz,18,10001
24909792,The League of Lenses,27,10001
24909860,Chicago World Music Meetup,21,60601
24910200,Chicago Weekend Adventures Meetup,23,60601
24911496,NYC Business Matchmaking,2,10001
24911537,Coder Hikes,34,94101
24912138,"A Never-Ending Line, a female song cycle. IN CONCERT.",21,10001
24912914,TOP Teachers in Personal Development-NYC,2,10001
24913345,Guys Night Out - New York,31,10001
24913372,NYC Exotic Car Touring Club,3,10001
24913844,NY Carrom Board Meetup,11,10001
24918037,Meditate for inner peace & world peace - Chicago & Suburbs,14,60601
24918648,In Love With Films,20,94101
24918840,San Francisco Qtum Meetup,34,94101
24920735,The Big Black Gay Movie Meetup,12,60601
24925649,Sounding Board for your Next Big Idea,34,10001
24925821,Practice Turkish,16,10001
24925835,Chicago Next-Gen Technology for Trade Shows & Exhibits,2,60601
24926747,Raising Faith Meetup,25,60601
24927506,Own and Earn Your Worth: One More Woman's Lunch and Learn,2,10001
24928098,Chicago Abrupt Climate Change Meetup,4,60601
24928537,The Savvy Screener TV and Film Meetup,20,10001
24928906,The Idea,2,94101
24929221,B-Hive: Connecting the Dots in Fintech,2,10001
24929574,New York Witches Meetup,22,10001
24929774,FaithWalkers,28,60601
24929995,Spiritual Search in Contemporary Life,22,60601
24930602,Female Artists of Chicago,1,60601
24931142,Mid-Career or Mid-Life &/or Older CEOs & startups founders,2,10001
24931211,Jain Singles in America,30,94101
24931244,San Francisco Self Managed Properties,2,94101
24932049,Girls Talk Tech Book Club,34,10001
24932652,Meet and Connect,2,10001
24934140,Bay Area Vipassana Meditation Group Sit and Dinner,22,94101
24935361,Learn Ethereum NYC,34,10001
24938966,Lincoln Park Outdoor Workout!,9,60601
24939075,NYC Women's History Walking Tours,31,10001
24940290,San Francisco YouTuber's Meetup,20,94101
24940423,New York eCommerce Best Practices,2,10001
24940912,Tailor-Made Adventure (Chicago),23,60601
24941281,NYC Cruise Lovers,23,10001
24942229,TUTTO ITALIANO in NYC,16,10001
24942409,"Kizomba, Afro House, Kompa & Latin Dancing",5,60601
24942429,Rise of the Sales Intrapreneur,2,60601
24943309,San Francisco Chamber Musicians,21,94101
24943368,SFB DevOps Masters,34,94101
24943387,New York Education Meetup,2,10001
24943971,Justice Democrats Chicago,13,60601
24943983,"Travel With Teachers; We Travel Too, YOLO...Let's Travel",23,60601
24944144,Raas Garba Night with Bhoomi Trivedi.,5,10001
24944390,Intelligent Activism,4,10001
24944397,NYC Women Dreams to  Reality Vision Board Meetup,14,10001
24944510,Jefferson Park Social Chess Club!,11,60601
24944668,Mastermind Connect Think & Drink Mixers,31,10001
24945450,Explore Yoga Therapy(**Donation based**)Yoga Massage & Class,14,10001
24945632,San Francisco Network Infrastructure Meetup,2,94101
24945923,Bay Area FinTech Marketers,2,94101
24946412,Innovate with Visa Meetup,34,94101
24947081,Mentor Leaders,2,94101
24947376,writing(mental) and workout(physical) workshop,17,10001
24947907,Lose Weight for Your Wedding Workout Group,9,10001
24948733,Indoor Sports,32,60601
24948751,Grief Book Club,18,10001
24949146,Data Analytics Resume Review: NYPL+Principal Analytics Prep,34,10001
24949565,NYC Lesbian Young Professionals,2,10001
24950098,Drummers and Muscians of Chicago,21,60601
24951304,Engineers without Borders New York,4,10001
24953501,New York Headis Gathering,32,10001
24954196,Bringing Blockchain to Augmented Reality NYC,34,10001
24955596,NYC Libertarian & Liberty Activist Social Group,13,10001
24955769,"Fab Over 40, We Are Just Getting Started!",31,60601
24956084,"Health, Medicine and Wellness Speaker Series",6,94101
24956402,New York ServiceNow Group,34,10001
24956838,The 300 Group WINE TASTING Meetup,10,60601
24957520,Chicago Office 365 User Group,34,60601
24957716,Gay German Conversation Group: Stammtisch,12,10001
24958031,New York Interior Design Meetup,15,10001
24958145,Chicago Real Estate Investing Internationally  Meetup,2,60601
24958388,Lakeview Ladies (and maybe a few Babies),31,60601
24959151,Glass Painting Classes Chicago and Surround Burbs,1,60601
24959303,Autonomous Munch n Learn,34,94101
24959353,Hard of Hearing Socialites,31,60601
24959537,CBMC Chicago,28,60601
24959992,San Francisco Augmented Reality and Computer Vision Meetup,34,94101
24963177,Squad Workout for Charity,9,10001
24964071,Jay Lee,31,10001
24966278,New York Navajo Language Meetup,16,10001
24968059,Experience Optimization to Experimentation,34,10001
24968721,New York Cruising Family Meetup,23,10001
24968757,Chicago BeerRPG,11,60601
24969584,Territory Sunrise Runs,9,94101
24970196,Develop SF,34,94101
24970420,Coding & Hackathons: Austin,34,94101
24970648,Bipolar Meet And Greet,33,60601
24970682,NYNJA Word Puzzles and Word Games,11,10001
24970857,San Francisco Augmented Reality Investors (AR +  VC's + SF),34,94101
24971061,How to Raise Millions with the New Kind of Crowdfunding,2,94101
24971709,Chicago A Cappella Meetup,21,60601
24971750,Chelsea NYC Volleyball,9,10001
24973033,Nepali Mentorship in New York,4,10001
24974234,San Francisco TypeScript Meetup,34,94101
24974287,"Filmology, The Indy Filmmakers Lab",20,10001
24974291,Inner Power for Outer Success,14,94101
24974987,BlockChain Startups and ICOs,6,60601
24976943,Down to go out,31,10001
24982496,Accord Project: Open-Source Legal Technology,2,10001
24984088,New York Entrepreneurs!,2,10001
24984161,LGBT Travelers of San Francisco,12,94101
24984648,"Let's Meetup and Talk Fashion, Business and Money",8,10001
24984693,Open Source Entrepreneur Network Bay Area,34,94101
24986098,San Francisco ICO Meetup,34,94101
24986324,Modern Customer Success,2,10001
24986480,New York Government Blockchain Meetup,34,10001
24986837,NYC Sustained Global Impact Community of Practice,4,10001
24987912,My New Best Friends (Elite),31,60601
24988959,SHIMANO BIKE NYC,23,10001
24990225,Weekenders: Besties Coming Together,31,60601
24995601,Learn To Knit or Crochet,15,10001
24998604,Pop Up Silent Disco Yoga On The Beach,14,94101
24998930,Soul to Soul Women's Collective,14,10001
24999853,New York - Learn how to make money Online Meetup,2,10001
25004941,NYC Creative Co-working,2,10001
25012834,EmpowerCreativeWomen,8,10001
25012835,Donation/Community Prenatal Yoga Outer Sunset,25,94101
25014466,Doctors and Nurses Social (D&N),2,60601
25016005,Thai Ladies NYC Picnic Brunch At The Park.  ( Only Ladies),31,10001
25016565,Build Your Portfolio - Collaborative Photo Shoots,27,94101
25016571,New York New In Town Meetup,10,10001
25019070,San Francisco Orchid Society Meetup,23,94101
25019671,Martial arts sparring strategy and drilling,32,94101
25022822,Long Island City - Community Circle,13,10001
25023243,Miami Carnival,16,10001
25023852,NYC Parents Support Meetup,25,10001
25025043,"ICO Funding,the new Venture Capital of the Digitalized World",34,94101
25025338,Oakland: Coffee Break + Networking: 1PM-2PM  Tuesday 7/18,2,94101
25025673,Best View NYC Rooftop Thai Ladies Meet Up.,16,10001
25025821,Monday Lunch Service at the biggest shelter in SF,4,94101
25025998,Shopify Plus NYC Meetup,2,10001
25026490,Recreational Activities In Washington Heights,9,10001
25026866,San Francisco Investment Social,2,94101
25027931,Europe is Back Oussama Ammar TheFamily @L'Atelier BNPParibas,2,94101
25029289,Mortgage Lending and Servicing on Blockchain,34,10001
25029534,The Meditation Class,14,10001
25030537,Wolfpack gamers,11,60601
25030911,NYC: Let's Do Things After Work (20s and 30s),31,10001
25031582,Principled Software Design NYC,34,10001
25033410,Data for Good,34,94101
25033510,San Francisco Prototyping Meetup,34,94101
25035366,Bay Area Balloon Hacks,15,94101
25035433,Get Me Out of Here: Excursions From Manhattan,23,10001
25035874,#FlipMyFunnel Circle - New York City,2,10001
25036048,Korean  /  English Language Social,16,10001
25036157,NYC's Best Beauty Destinations: Events and Offers,8,10001
25036477,Bollywood (Indian) Movies Viewing in NYC,20,10001
25036711,Chicago Business English Meetup,16,60601
25036879,Entrepreneurship Bootcamp: Raise Money for Your Startup!,2,10001
25037312,Free Workshop - Strategies to Create Passive Income,2,60601
25037342,San Francisco Kabbalah Meetup,22,94101
25037549,San Francisco Women in Tech Sales Meetup,6,94101
25037897,NYC Environmental Professionals Meetup,2,10001
25038240,Stress Less Chicago!,14,60601
25038573,San Francisco Sahaja Meditation Meetup,14,94101
25038898,INACTIVE New York Persian Language Meetup,16,10001
25039302,The Girlboss Social Club,31,10001
25039504,New York Afghans Meetup,16,10001
25040636,Community Prenatal Yoga Class,25,94101
25040809,New York Transformation Meetup,22,10001
25041676,UWS walk for fitness group,9,10001
25042253,Chicago Las Vegas Enthusiasts,31,60601
25042752,Black and Latino Runners,9,10001
25043043,Chicago Self-Confidence Workshop,14,60601
25043194,Goodvibes Ventures Presents: Crypto Campout,2,94101
25044377,Bay Area Play Terraforming Mars meetup,11,94101
25044467,Girls Who Love Girls,12,10001
25044726,Presidio Golf Course Women's Club Meetup,32,94101
25048395,Latina Mastermind,2,10001
25049084,POPiN Pop-Up Events,9,10001
25049373,Face to face freelancers,2,10001
25049505,New York Cognitive Behavior Therapy - CBT Meetup,14,10001
25049749,NYC Chinese Martial Arts (Wing Chun) Meetup,32,10001
25050398,Artful Living Club,1,10001
25050638,QA in the Bay,34,94101
25050644,Taste of Unity,28,60601
25050766,HAProxy New York,34,10001
25051418,PLC New York Culture & Education Meetup,2,10001
25052282,Battle Report 40K,11,10001
25053509,JavaScript Learners Group,34,60601
25054069,20's / 30's Fun Active NYC Girlfriends,31,10001
25054112,Chicago Talent Acquisition Meetup,34,60601
25055926,SF Sales Development Forum,2,94101
25056281,Ladies hanging out,31,60601
25056370,SF Squad Goals - <3 (Girls Only - aka all but straight men),31,94101
25056460,"Ladies night out, travel, movies, single parents, networking",31,60601
25057346,Craft Beverage Group (CBG),10,10001
25059013,Spring Forest Qigong Practice Group,22,10001
25060303,Inwood Gay Men's Card Club,12,10001
25061268,Sangers Room NYC,21,10001
25061535,New York Energy Healing Meetup,14,10001
25061899,NYC/ N. NJ Multifamily Investing Academy,2,10001
25061932,Honeycomb Tech Talks,34,94101
25062335,New York Healthy Living Meetup,14,10001
25062507,Free Walking Tours - sfcityguides.org,4,94101
25062556,Support & Inspire Society,18,10001
25062634,New York Film Meetup,20,10001
25064071,Pillow App Couples Meetup,17,94101
25064295,Outerthere's #f_ckyourdesk Meetup,23,10001
25065487,Beginners-Level Japanese Class,16,10001
25065652,San Francisco Photography Meetup2,27,94101
25065735,Women in Recovery,33,60601
25066110,"Make School - Workshops, Events, and Demo Days",34,94101
25066473,Japan Society Young Professionals Group,16,94101
25067247,Chicago off-road biking Meetup,23,60601
25067946,Europeans and Latins meet Americans < 40years,16,60601
25068456,Sequoia Mens Division of MDI,14,94101
25068691,San Francisco Landlords Meetup,2,94101
25068698,Marketing Heaven Bay Area,2,94101
25069088,Light Play at the HoloCenter,25,10001
25074794,Christian Fellowships,16,60601
25074843,WebVR/AR Monthly,34,94101
25075199,Familles Francophones,25,10001
25075573,New York Gay Executives,12,10001
25075621,CMO Confessions - NYC,2,10001
25076071,Out of State Real Estate Investors of NYC,2,10001
25076107,ChiTownBio,2,60601
25076444,Badass Babe Meetup for Healthy Living,25,10001
25076810,Mid 90's to Mid 2000's Networking Party @ NabeHarlem,10,10001
25078501,IOTA Foundation: Beyond Blockchain NYC,34,10001
25078820,Chicago Better Dads Meetup,25,60601
25079409,Chicago Gay Executives,12,60601
25079657,San Francisco Women's Health Meetup,4,94101
25081144,Chicago Singles 60 & over Meetup-South Loop,31,60601
25081195,Not-so-young Republican Singles Meetup,31,94101
25081313,3 Secrets To Creating A Fulfilling Career & Passionate Life,2,94101
25086119,Exploring ways to raise money and talk trading services.,2,10001
25086717,Data Science Speed Hackers,34,10001
25087852,San Francisco Birthday Meetup,10,94101
25087875,San Francisco Indie Publishing Meetup,36,94101
25090614,Chicago Misophonia/ Selective Sound Sensitivity Meetup,33,60601
25092064,English & Japanese serious conversation Meetup in Tokyo,16,60601
25092173,ARKitchen,34,94101
25099159,Queer Couples with Dogs Meetup,12,10001
25101162,Yoga Classes for Social Justice,13,94101
25102328,Chicago's New Real Estate Agent Group,2,60601
25105811,SketchCrawl NYC,1,10001
25106635,New York Energy Astrology Meetup,22,10001
25109014,New York Fly-Fishing (Roscoe area),23,10001
25109765,Chicago Independent Filmmaking,20,60601
25115825,"Get it done! (Do it, mail it)",6,10001
25116899,XSite- A Pop Up Urban Experience,5,60601
25117519,Chicago Flylancers: Digital Nomads & Freelancers,2,60601
25117786,New In Town Chicago 20s 30s 40s,31,60601
25118128,New York Healthy Living Meetup - Yoga & Cycling,14,10001
25118545,San Francisco Improv Drop In Meetup,1,94101
25120467,New York City Outdoor Couples Meetup.,23,10001
25120617,Chicago Fashion and Style Meetup,23,60601
25120719,New York Working in Tokyo or Other Cities in Japan Meetup,16,10001
25121705,Artists for Action Chicago,27,60601
25121925,Women In Process,2,10001
25122364,Fitness with Paulina NYC,9,10001
25122586,SF Raspberry Pi Developer Jam,34,94101
25123241,NY Application Infrastructure Project Management Meetup,2,10001
25124777,Monogamous Gay Guys,12,60601
25129663,Don't Just Sit There! Come to the Theatre With Us,1,10001
25129668,Enlightened Mamas,25,10001
25129758,MarTech Meetup,2,10001
25130528,eSports / Playful Learning Event at Coliseum,11,60601
25130959,Mz. Lady University's A Life Worth Living Seminar Series,14,60601
25131795,Revel in the C.H.A.O.S,23,10001
25131876,Pietryla PR & Marketing,2,60601
25132545,LCS: FIFA 18 Season,32,10001
25132696,Johnny Cupcakes Pop-Up Shops: NYC,8,10001
25133334,Franklin Lakes Area Moms of Babies & Toddlers  Meetup,25,10001
25133632,"BAY AREA LIVE: Curated, amazing live concerts with friends",21,94101
25133861,Keep Calm and Karaoke Wednesdays at Mad River Bar & Grille,21,60601
25134189,Revenue Rockstars,2,94101
25137212,Friday Beach Volleyball Intermediate 6s - Chi Sport & Social,32,60601
25137308,SF ICO and Coin Sale Meetup,34,94101
25140695,Value Investing Round Table - Chicago,2,60601
25146169,Pyramid  Meditation  NY & NJ,14,10001
25146444,Writer's Networking sponsored by Inkitt,36,10001
25146448,NYC Food Blogging & Wellness Revolution,14,10001
25146472,Poker women of NYC,11,10001
25146516,Women without children (30's & 40's) of NYC,31,10001
25147916,Cereal Lovers of New York,10,10001
25148372,NYC Audio Meetup,34,10001
25148420,"Chicago Road Trips, Backpacking and Camping Group",23,60601
25148445,Unlikely Hikers,23,10001
25149362,Sailing Trips & Vacations Club,23,94101
25150854,TIPNATION.NYC   FeelthepainBoy  BNB LIBERATION MOVEMENT,13,10001
25153124,Bravo Bishes NYC,31,10001
25154622,Rave/ EDM Family NYC,21,10001
25155872,Startup Professionals Meetup for Non-Native English Speakers,16,94101
25156721,Founders Embassy,2,94101
25157168,AYR Productions,20,10001
25158130,Chicagoland Real Estate Deal Maker Sessions,2,60601
25158415,Women of LONA,31,94101
25160750,New York Fun Times Meetup,1,10001
25161897,Chicagoland Women Travel Tribe,31,60601
25163744,San Francisco Bay Area North Indians,31,94101
25168824,Fiction Master Class for Everyone,36,10001
25169359,Amazon Ecommerce Sellers Unite Chicago,34,60601
25169362,English-Korean Language Exchange Meets in Chicago,31,60601
25169523,Lower East Side -ManagingMilestones for your child,25,10001
25171494,Onward & Upward Breast Cancer Support Group,33,10001
25171531,Home School Success for ALL Ages,6,10001
25171654,Chicago West Loop - Inner & World peace Meditation Meetup,22,60601
25171719,Chicago Special Education Advocacy Meetup,33,60601
25171850,"New York Kayaking, Canoeing, Weekend Retreats Meetup",23,10001
25171905,Major League Soccer All-Star Game Help Needed,32,60601
25171986,Networking - Event Promoting Professionals,2,94101
25171995,New York Kayak Camping Meetup,23,10001
25172759,Learn JavaScript NY,34,10001
25173596,Yoga For The Earth,14,10001
25175060,Summer beginners hand sewing class in Inwood park,15,10001
25175445,"FinTech, Python, Blockchain, Quant With Byte Academy",2,60601
25175490,Bread & Butter (+Beer & Wine) of Retirement Planning,2,60601
25176601,East bay Outdoor Volleyball Meetup,32,94101
25177675,Urban Scooter And Kick Bike Group,3,10001
25177784,"West Loop Locals, 35ish-45ish",31,60601
25181023,Empire Pub Crawl NYC,21,10001
25187411,Chicago MixxedFit Movement Meetup,5,60601
25187542,NYC Soccer Industry Meetup,32,10001
25187869,Chicago French Language Meetup,16,60601
25188366,Illinois Hemp Industry Association,2,60601
25190341,Dance Fitness Classes & Events,9,60601
25190467,Bay Area Reggae Lovers,21,94101
25190640,San Francisco the Future is Now Meetup,2,94101
25190745,Anatomy of Building a Personal Brand + Biomechanics,1,10001
25191044,Hyde Park Moms,25,60601
25191155,San Francisco Model Photography Meetup,27,94101
25191702,NYC Cocktail Parties & Black Tie Socials,31,10001
25192134,ARKit Developers & Founders - Augmented Reality in Bay Area,34,94101
25192216,McCarren Hotel & Pool,31,10001
25192628,New York Toy Poodle Meetup,26,10001
25194214,DevOps Online Meetup- Chicago,34,60601
25194246,The Venezuelan In Me,16,10001
25194395,Serious Unicorn Language Events,16,10001
25196179,Reconstruction | Black Nonreligious Community,28,60601
25198156,NY Sikhi Discussion and Debate Society,6,10001
25203888,Thirsty Third Thursdays at Draper and Kramer Mortgage Corp,2,60601
25210084,BlackCEO New York Chapter Meetup,2,10001
25211246,Boardgame Meeples,11,10001
25213601,San Francisco Smart Home Meetup,34,94101
25213894,Chicago Late night Hang Outs 20's,31,60601
25216622,Young bisexuals support group/ community,12,10001
25218783,Medieval Interests Group of NYC,29,10001
25219124,Bay Area Women of Color Hiking Group,31,94101
25219862,Chicago Tai Chi Meetup,14,60601
25222338,San Francisco Software Engineering Meetup,34,94101
25224175,San Francisco Explorers,31,94101
25228597,Shades of Business - New York City,2,10001
25230718,Live Forex Class Traders Education,2,10001
25231298,Greater NYC Sales Engineering Meetup.,34,10001
25231553,Comic Karaoke,31,10001
25232736,Lakeshore East and Nearby Friends,31,60601
25233720,BeSocial Chicago. Click Join Mingle & Meet People,31,60601
25234913,ABCU at the Bar!,31,10001
25237729,Bay Area active motorcycle riders club,3,94101
25239496,Excel Data Analysis Fundamentals,34,10001
25240272,Hyde Park Cash Flow Game Meetup,2,60601
25241405,chess4.nyc Chess Meetup: Lecture and Speed Chess Tournament,11,10001
25242212,"Murder, She Wrote (...and Read & Discussed)",20,60601
25248919,Brooklyn Electronic Music Meetup,21,10001
25248960,Fringe Literature Club,6,60601
25249840,New York Customer Support Transformation Meetup,34,10001
25250019,New York Survivalism OFF GRID LIVING Meetup,4,10001
25250354,Profit Project NYC: Events for project based businesses,2,10001
25250581,The Drinking & Writing Theater Experience,1,60601
25252125,"The Girl with 1,000 Cookbooks",10,60601
25252761,Sales Engineers + Improv + IPAs (SEII),2,60601
25253886,Empowerment Institute Fellowship,2,10001
25254899,Pet Health and Wellness Meetup,26,10001
25255876,New York Executives in Transition & Executives in Transition,2,10001
25257754,Wonder Play Coaching Workshops,14,60601
25258539,  YouTube Parties ,20,94101
25260287,The American Writers Museum,18,60601
25262095,Cocktails by a Pool,23,94101
25263335,Software Engineers Online Meetup - New York,34,10001
25268887,"Chicago Food, Fun & Social Networking",23,60601
25272295,GQR - Fintech Connect NYC,34,10001
25272355,Stash Tech,34,10001
25272517,Chicago Real Estate Phoenix Group,2,60601
25272706,"Bora, Bora New York Real Estate Investment Education Meetup",2,10001
25273401,San Francisco Startup Businesses Meetup,34,94101
25273490,Chicago InsurTech Meetup,34,60601
25274592,long range electric skateboard,23,10001
25274911,THIS GROUP IS CLOSING. CHECK DESCRIPTION FOR NEW GROUP,33,10001
25276110,New York Real Estate Agent Meetup,2,10001
25276975,"The 21st Century Man: An integration of mind, muscle, and...",14,60601
25277295,Ethical Hacking,34,94101
25277725,CIO / CTO Meetup Group,34,10001
25278102,Fautus Instant Photography,27,60601
25278384,Bay Area Penetration Testers Meetup,34,94101
25279440,Upper West Side Happy Hour (30s and 40s),31,10001
25279793,Chicago chinese medicine Meetup,14,60601
25279994,Serve dinner to the needy/afterparty with fellow volunteers,4,94101
25280456,City Skyline Challenge Volunteering Meetup,4,94101
25280819,Centri Music Industry Network - NYC,21,10001
25280970,Entrepreneurship 101  SF Bay Area,2,94101
25281287,Sales and Marketing Alignment Network,2,94101
25281344,TEANECK KETO DIETERS UNITE,10,10001
25281398,Downtown Chicago Christian Fellowship,28,60601
25281469,The Kawaii Society,29,10001
25281909,Coaches Brasileiro(a)s na Bay Area,2,94101
25282687,Be Your Own TV Audition Guru Workshop,1,10001
25283183,Dimensions of Well-Being ,14,94101
25283583,Mompreneurs of San Francisco,2,94101
25288576,International Students - Data Science and ML,34,10001
25297349,NYC Workout Friends + Gym Buddy Finder,9,10001
25301313,New York City Actors,1,10001
25301822,Podcast Junkie Munchie,34,10001
25303501,John NYC Hotsauce,2,10001
25305252,Women Entrepreneur Resource & Educational Community-New York,2,10001
25305760,San Francisco Mentor Mentee Meetup,6,94101
25307693,New York Motorcycle Riding Club,3,10001
25307838,Freeballing Chicago,17,60601
25308751,beFAB LAB,14,60601
25309575,Insane Vegan - San Francisco,10,94101
25310157,International Travel Fun,23,10001
25311043,.NET Developers of NYC,34,10001
25312714,New York Architecture Meetup,15,10001
25312719,San Francisco Commercial Insurance Professionals,2,94101
25314473,Vault Unlocked - A Startup Series,34,60601
25315699,The NYC C.L.I.C,2,10001
25322258,Interactive Web Animations Meetup,34,94101
25324847,NYC Soloist Collective,2,10001
25325262,Reboot Your Job Search,2,60601
25325966,Chicago Moms Meetup,25,60601
25326817,Uptown Filmmakers Network,20,10001
25326869,DevOps Decompress,34,94101
25328539,Black Girl Enterprising Coworking Group,2,60601
25328628,Journalists Meetup,2,10001
25329637,Machine Learning & User Experience (MLUX) - SF Bay Area,34,94101
25330101,World Of Wordplay Open Mic Events,21,60601
25330289,SF Improv Festival,31,94101
25330693,Microsoft Midwest Toastmasters Club,2,60601
25331089,Chicago West Loop Cricket Association,32,60601
25331372,Infrastructure Security in a post-Snowden world,2,10001
25331945,Perspectives in Tech,6,94101
25332441,NYC AMWF - Asian Men and White Women,30,10001
25332581,Finding Common Ground and Solving Problems,6,10001
25332789,Great Literature Discussions,18,10001
25335794,Gnarsky and Hutch: NYC MTB Club,23,10001
25337327,The Ocean Data Alliance,34,10001
25338741,Your WonderYear,16,10001
25340894,Young Boss New York,2,10001
25340961,Vinyl Listening Club!,21,10001
25341450,New York Self Care for Women,22,10001
25342059,Asian Philosophy and Poetry,6,94101
25342478,Femtech NYC,34,10001
25342514,"New York Restaurant Owners, Managers & Employees Meetup",2,10001
25342680,Baby Sitters Club - Near NOPA,25,94101
25342902,Dance with Cancer,14,10001
25343534,Artists Helping Artists: Portfolio Photography,1,10001
25343754,East Village Community Potlucks,10,10001
25343842,Metro Tech Soccer Club,32,10001
25343949,Enlightenment Sangha,14,94101
25344746,New York Fashion Bloggers Photo Exchange,8,10001
25345036,New York Infusing & Connecting the New Technology Explosion,34,10001
25345226,Chicago Infusing and Connecting the New Technology Explosion,34,60601
25347056,CTM II,1,60601
