group_id,group_name,category_id,city_id,organizer_id
21334501,UNA-SF Womens Committee,4,94101,11312116
21335927,Explorer Chicks of Chicago,23,60601,206361108
21336079,Explorer Chicks of NYC,23,10001,206361108
21337107,Digital in Insurance,2,10001,217563414
21337494,The Security of Things - New York City,34,10001,98946162
21338860,Because Women Love Brunch [West Coast Edition],10,94101,197875266
21339198,The Acoustic Coalition,21,94101,84102472
21340820,The Conservative Gays,13,94101,10404860
21342032,Soul Path Studio,22,60601,187925403
21344699,TensorFlow,34,10001,184897247
21345928,New York Human Resource Administration Meetup,2,10001,207911060
21346016,Formulating Strategy in a Disruptive Environment,2,60601,217600720
21346935,Financial Services & the New Cyber Security Legislation,34,10001,32356702
21361394,Chicagoland ChangeMakers (Social Good/Nonprofit),4,60601,211294778
21362748,Black Film Space,20,10001,217609249
21367653,Introverts Branching Out Meetup Group,31,60601,124931342
21367815,Melisa's Friends,10,94101,26792362
21375986,Chicago Millennial Nudists,17,60601,183432269
21382222,SF Bay Area Metrics and Monitoring,34,94101,7207186
21383214,Digital Marketing Crash Course,2,10001,185068160
21396212,Another Reality- hARdware Lounge,34,94101,193911031
21398667,Chicago Technology for Marketing and Sales Meetup,2,60601,57046002
21409763,Bay Area Gay and Straight Males Into Spandex,17,94101,217787158
21424847,Benicia Screenwriting Meetup,36,94101,76452402
21425390,Gay males and books we enjoy,12,10001,183876882
21426067,New York City Ketogenic Support Group,14,10001,1762810
21426235,Social Brunch,10,10001,4604649
21427035,"A Taste of Theater Writing, Acting, & Performance",1,60601,61110262
21427123,Fasting for Life,14,10001,11527204
21430329,NYC Visa Holders/ Greencard Applicants Group,4,10001,17701011
21433014,"New York Museums, Dinner, Drinks, Meet New Friends 45+",1,10001,191474211
21435648,Black Designers in Tech: NYC,34,10001,191157146
21443470,Big Apple Chorus,21,10001,2592233
21447127,Essential Oil & Teas for Wellness,14,10001,24629942
21459184,Distributed Ledger Technology in New Mobility,34,60601,59177952
21460117,AWS Tech Talks Chicago,34,60601,13361551
21460253,Dashbot Bot Meetup - San Francisco New Technology,34,94101,58505672
21463761,Chicago Sighthound Lovers Meetup,26,60601,9027316
21468435,Roosevelt Island Mindful Meditation Group,14,10001,186664692
21471196,The Society for Constitutional Protection,13,10001,183435691
21475222,New York Fashion/Glamour Photography Meetup,27,10001,58781712
21489164,San Francisco Mother's Circle (& Dads too!),25,94101,127206562
21493722,New York Artificial Intelligence Users,34,10001,8174690
21494470,Chicago Post-Mormon Meetup,28,60601,191783261
21495678,Chicago Disability Friends and Fun!,33,60601,210777897
21497727,San Francisco BlockChain collective,34,94101,185500426
21498192,Spark: igniting global change (New York non-profit),4,10001,217519215
21498470,Social Network Analytics Meetup New York,34,10001,82812802
21499036,Totally & Twisters,34,10001,217809668
21500080,#ScribdChat,2,94101,217618069
21505484,Startup Funding and Investors,2,94101,217843138
21505496,San Francisco Entrepreneurs & Startups,2,94101,217843138
21507604,Camila's Testing Meetup,16,10001,216312987
21510216,NYC Jazz Musicians Hang,21,10001,9005731
21511854,100 Entrepreneurs,2,94101,10404270
21514702,San Francisco  Greenplum user group,34,94101,221112038
21516646,New York Wine Meetup,10,10001,4696354
21522160,Chi-Town Rise & Shine 5K,4,60601,10887693
21524107,Nursing and Social Worker Meetup,2,10001,24484812
21526039,Discover Your Natural Strengths - NYC,2,10001,61408072
21527585,The Sociology of Fashion,8,10001,150619282
21532743,New York Networking Happy Hour Meetup,34,10001,194348344
21533114,Chicago HR Transitions,2,60601,188953521
21533360,"Calyxto: Fashion, Beauty and Luxury Goods Professionals",2,10001,8999930
21533869,Jewish Cultural Activities for Families,25,10001,200665625
21534148,Random Adventures for Singles NYC,31,10001,41580342
21535382,San Francisco Young Tibetans Meetup,31,94101,152980762
21536111,Young Professionals Social Adventures,31,10001,32062522
21536745,American Buddhist Study Center,6,10001,216930529
21539041,Women's Self Defense New York Kung Fu Meetup,32,10001,13990641
21540803,Sustainability Enthusiasts Action Group in San Francisco,4,94101,69050602
21541128,Chicago's Welcoming Committee,31,60601,181228102
21542025,Gypsy Jazz NYC with Luke Hendon,21,10001,183877302
21542301,eCommerce and Beer,34,10001,151550492
21545098,Sister Club,31,60601,137136322
21546703,San Francisco Financial Education Meetup,2,94101,182844532
21547197,The Glamour & Dapper League Chicago,2,60601,96488152
21547207,The Glamour & Dapper League NY,2,10001,96488152
21547386,YOU deserve a vacation too!!,23,60601,161872902
21547815,Everyone Loves a Corgi,26,94101,183111562
21548640,NYC Jazz and Fingerstyle Guitar,21,10001,205870923
21548804,Driven NYC - Startup Network,2,10001,189097950
21550245,ARTSLAB: An Arts Entrepreneurship MeetUp Group,2,10001,31748632
21552921,Mini Writing Workshops,36,10001,219343735
21552980,"New York Qigong Meetup 4-Health, Personal Growth & Awareness",14,10001,8097831
21555230,TO DELETE,34,94101,41401592
21556323,Ajna Light NYC,14,10001,136970912
21556494,Chicago Women in Product Meetup,34,60601,193528514
21557275,International Language Exchange,16,10001,218103284
21557333,Data Science In EdTech,34,94101,12190154
21558239,International Travelers in NYC,31,10001,218111794
21558588,CannaGather.com: Monthly Industry Education + Networking,2,10001,134027982
21559061,AI for business,34,94101,14261323
21559374,Growth Marketing | Chicago,34,60601,187119153
21560985,SF Gay Man Social Club,12,94101,196538704
21564325,Ladybird,20,10001,217810486
21564425,Free Introspective Activities,6,10001,67448172
21566127,Women Career Changer's Networking Group,2,10001,6828801
21566336,X1 Drone Racing,34,94101,71784412
21566518,Pioneering Frontier Tech at Runway,34,94101,189288135
21568232,New York Quantum Computing Meetup,34,10001,9167145
21569094,NYC I Wanna Learn Rock Climbing But Not Alone!,23,10001,3274782
21574307,C.R.E.S.T. NYC,2,10001,218199676
21574741,Gateway to Agile (Bay Area),34,94101,78262312
21575251,NYC Language Lovers,16,10001,8329217
21576276,Chicago Legal Professionals Meetup,2,60601,5546250
21580606,residencia,17,10001,216523417
21590210,Christ Fellowship NYC Meetup,28,10001,9562915
21592249,40s and 50s  New In Town chicago,31,60601,26864732
21595368,Chicago Physics Meetup,6,60601,218120274
21601331,Transform your Life Chicago Meetup,14,60601,160692752
21602015,San Francisco Nonprofit Meetup,22,94101,218293600
21602046,Open Death Conversation: An Evening Gathering,22,94101,218293600
21602330,"Solder, Stitch, And Code",34,60601,96445932
21602493,NY e-Sports,34,10001,208416023
21602615,DESI DREAMS - Indian & Desi Singles  California Washington,30,94101,12656151
21606259,Hands-On Erotica Writing for Men,17,60601,217806656
21611102,New York Opera and Classical Music  Lovers Meetup,25,10001,13874111
21613408,Spanish Wine Lovers,10,10001,213968895
21614204,Volocity SF,32,94101,183342909
21615616,ICF San Francisco Bay Area Coaches,2,94101,184180260
21621714,New York Professional Development Meetup,2,10001,166142452
21623381,Chicago Creators Meetup,20,60601,186809849
21624380,New York Tiki & Rum Aficionados,10,10001,190385632
21624785,Comic & Graphic Novel Makers NYC,29,10001,9218786
21624870,"Aw Hell let's Drink, Eat and Have One Hell of a Time",10,10001,166142452
21625716,MOMENTUM: Mature Gay Men of Color Group,12,10001,75546762
21625749,"Breaking the Glass, NYC",34,10001,104074522
21628234,The Edge of NY,21,10001,209016836
21632066,UUSF 20s and 30s Community,4,94101,210654697
21632360,History Roundtable,6,10001,360730
21633109,Girlfriends on the West side (30's only),31,10001,70463162
21633626,Xero Hour - Chicago,2,60601,209818889
21634207,Teacher Plants,14,10001,12564435
21634414,San Francisco Cuddles,17,94101,14318688
21634501,Sri Nisargadatta Maharaj study group,22,10001,182273472
21635025,Chicago Digital Privacy Meetup,34,60601,220287388
21637542,Live Better,14,10001,218456357
21637636,Board and Hungry Asians,11,10001,9388478
21637755,Branding for Entrepreneurs,2,10001,546284
21638841,Small Business Marketing Solutions,2,10001,215350978
21639243,Social Travel Group | NYC,23,10001,14243482
21639693,New York Digital Corporate Communication Meetup,34,10001,216840668
21639920,Fairway Studios Photography Group,27,10001,31999952
21640071,Social Life360 -Experiencing life. One Meetup at a time.,20,60601,32682892
21640605,Peace Is Possible Flash Mobs Meetup,31,10001,152789722
21642059,Learn English For The Fashion Industry Meetup,16,10001,208246211
21645450,"AI, Machine Learning, and Chatbot Investing Meetup",34,10001,44851992
21645516,The Israel Tech Meetup NYC,34,10001,66055312
21648027,Non-Fiction Book Club (20s/30s),18,10001,14133018
21648991,New York Movies in Movie Theaters Meetup,20,10001,218511058
21650612,Water World Swim - Open Water Swimming,9,94101,211739753
21650709,Lincoln Park Culture Club,16,60601,213014248
21652458,Holiday Coat & Toy Drive at Troy Liquor Bar,4,10001,104448732
21652495,Chicago Gay & Lesbian Ski and Snowboard Group,12,60601,150818422
21652782,Thursday and Friday Happy Hour and Late Night Socials,10,10001,104448732
21656973,Artificial Intelligence Chicago,34,60601,218997940
21659422,Pictures of puppies,26,10001,210807043
21659496,Google Cloud Platform User Group,34,60601,8826439
21661018,NYC Language Exchange Meetup,16,10001,186774737
21661550,NYC Hairdressers,2,10001,8417201
21661553,Live2Share Chicago & New York,6,60601,129393372
21661647,FinTech Meet Event,2,10001,216901966
21662428,I.T. Recruiters Group,2,10001,212244273
21662941,Chicago Girls coding workshop & hackathon,6,60601,105549712
21666316,H1B Visa Holders Group,34,10001,212244273
21667022,NYC Job Seekers,2,10001,217762174
21667155,EventBank - New York,2,10001,213076342
21670448,Startup Hustle NYC,2,10001,185359762
21670454,The North Eastern Violin Academy,21,10001,11203951
21674324,Chicago Male Movement Exploration,1,60601,163602212
21679300,Melanin Magic,22,10001,3407951
21681378,L. Ron Hubbard Fiction Book Club,18,10001,66997722
21681403,Lux n Style NY,8,10001,58925432
21682006,Manhattan Women's Social Meetup,31,10001,218679295
21682098,Gay Male Adventures in Culture,12,10001,10823689
21687010,San Francisco Self-Defense Meetup,32,94101,218713008
21688961,"SF Bay Area Models, Bloggers, and Photographers Collective",27,94101,146692252
21692708,Progressive Friends Social Group (age 30+),6,10001,360908
21693429,Adults Coloring,15,94101,3906526
21693879,Global Gals San Francisco Travel Meetup,23,94101,206193009
21694397,"Dinners, Parties, Holidays, Shabbat, Trips, Classes for YJPs",28,10001,211538617
21695654,Eleventh Hour Fitness Total Body Transformation Club!,9,60601,218767560
21698022,Make Art Be Happy Creative Circle Adventures in NYC,1,10001,218780998
21699565,2017- The Year of Self-Empowerment,22,10001,60134132
21700734,Chicago Health and Fitness Network,2,60601,14569714
21701599,"Discover the Magick Within by Reiki EnergetiX-Munster,IN",14,60601,14554553
21702135,Got Suitcase! Will Travel!,23,60601,32682892
21706631,Enterprise Agility and Leadership (Chicago),34,60601,198084418
21707096,Resting Hands - Lower East Side,22,10001,11909391
21707587,Wine Activists,10,60601,189282208
21708160,Women's March Bay Area,13,94101,88823112
21708167,Corporate Innovation,2,10001,215901191
21708452,Crystal Language NYC,34,10001,196059183
21709158,Chicago Beauty Industry Network,8,60601,8417201
21709736,Black & Poly Chi-town,17,60601,-1
21709856,Chicago Travel Agent Rockstars,2,60601,218409537
21710451,Starting up your financial business in NYC,2,10001,216059282
21710783,WITH THE GIRLS!,31,10001,89195542
21711445,New York Product Management Network,34,10001,4696354
21711622,Chronic Illness Patients & Integrative Health Practitioners,33,10001,188253693
21711761,Restaurant hoppers!,10,94101,-1
21712122,New York City Salon and Barbershop Owners,8,10001,8417201
21712572,Quaker Parenting in Chicago,25,60601,67337272
21712629,360 VR Video Meetup,20,10001,7002416
21713889,Sexual Adventurers!,17,10001,217784906
21713927,The Week In Sex,17,10001,217784906
21714331,Empathic Leaders Rise - San Francisco,22,94101,197823838
21715776,New York Writers Roundtable Critique,36,10001,143635222
21717217,YouTube4Life4Sure4Real,20,10001,110054202
21717357,San Francisco Beauty Industry Meetup,8,94101,8417201
21717464,NYC Gluten-Free And Healthy Living Meetup,10,10001,214983052
21717484,National Private Lender Expo Gala Networking Event,2,10001,127242792
21717865,Chicago Bar Crawl Meetup,10,60601,2013283
21718176,Reboot: Future-proofing your Career,34,10001,13675174
21718715,Atelier d'improvisation thtrale,1,10001,119008632
21718738,Women Who Work,2,60601,217218225
21718760,Learn for Good,34,10001,13078492
21720815,Downtown Tango Meetup,5,10001,200715193
21720972,French Wine Cheese Aperitifs,16,60601,10477405
21722969,San Francisco European Portuguese Meetup,16,94101,9585734
21723733,New York Learning Meetup,6,10001,218965976
21724327,New York Microsoft Certification Group,34,10001,147504032
21725591,Chicago Truth Warriors,22,60601,195569269
21726557,Chicago History Meetup,6,60601,27747912
21727451,NYC Soccer Pick Up,32,10001,200415953
21728605,SF Gay Men's Book Club,12,94101,13057031
21733764,New York Paper Crafts Meetup,15,10001,188675471
21735916,Create and Chat,15,10001,219089939
21736438,REI NYC Local Real Estate Investor Meet-up,2,10001,218454811
21737243,New York Rejection Therapy Club,14,10001,9611853
21739917,Solo Travellers Group New York - International Adventures,23,10001,221907351
21741393,Photography Classes NYC (Expressions Glamour Club),27,10001,60890112
21742314,Family Constellation Teresa Talavera English-espaol-Italian,14,10001,208344570
21744062,NY Multifamily Real Estate Investing- Portfolio Builders,2,10001,221656042
21744257,Earthscape Art with Andres Amador,22,94101,217662421
21744271,Dementia & Alzheimers Caretaker Support Group,33,10001,193703053
21745183,Chicago Microservices Meetup,34,60601,182798497
21745345,San Francisco Active Medical Marijuana Patients Meetup,2,94101,206925843
21745700,Northside Chicago Social Club,4,60601,3278666
21748205,SF Domain Name Investors,2,94101,223266653
21749416,San Francisco Trampoline Dodgeball League,6,94101,229357744
21749655,Chicago Men of God,28,60601,218120274
21757016,Sam's test mug,34,10001,147871222
21757642,Kroc Center San Francisco Indoor Soccer Meetup,32,94101,219181594
21758325,San Francisco Roleplaying Games (RPGs) Meetup,11,94101,51066902
21758561,Snowboardescapes,23,10001,218836786
21758963,Mexican Designers Meetup,34,10001,40608132
21759010,Design Research NYC,34,10001,39321532
21759566,San Francisco Pick-Up Soccer Meetup,32,94101,219181594
21760682,Cannabis Enthusiast,14,94101,218775912
21761038,Brooklyn/Queens/NYC - Local Real Estate Investor Meet-up,2,10001,218454811
21761586,Knit & Knosh,15,10001,219204258
21761618,New York Moms-in-Film Meetup,20,10001,219205697
21762394,Professional Development & Career Search Network,2,10001,10855015
21763404,Wine Women and Code,34,10001,8448645
21763739,NYC Wine Blind Tasting Club,10,10001,7985363
21764216,[WYN] LinkedIn Optimization,2,94101,219219233
21765090,FunTimeChoir!,21,94101,190146779
21765485,Learn Screenwriting Using Truby Structure,36,10001,3083653
21766470,Babes International,2,10001,192390844
21766769,NY Digital Entrepreneurs,34,10001,89857772
21768765,"Oneness Meditation and events in NYC, Conn,Penn,New Jersey",22,10001,-1
21768926,San Francisco Basketball Meetup,32,94101,219181594
21770994,Volunteers - Cognizant Employees Only  - A Just Harvest,4,60601,214535390
21772191,In the Know,2,60601,211104095
21773287,Indian women in upper east side,16,10001,219818636
21773554,short story reading group for speculative fiction writers,36,10001,160098182
21773764,NYC Crowdfunding Meetup,2,10001,129873552
21774656,Five Borough Real Estate Meetup Group,2,10001,194394220
21776030,The Brave Stack Network,34,10001,8402835
21777013,Bay Area GPU-Accelerated Computing Meetup,34,94101,218173541
21778018,Technology for HR & Recruitment,2,10001,187611672
21779000,The C List,10,10001,130532882
21779150,"Energy Geek - San Francisco, Oakland, Berkeley",22,94101,43114372
21781522,Weave Online User Group,34,94101,150403212
21781777,Art With Boris,1,60601,29645272
21782522,SB-18 Listening Sessions: Bill of Rights for CA Kids,13,94101,215308525
21782742,NYC Data and Business Analytics Society,34,10001,123805542
21783991,Multicultural Ladies Night Out (MLNO),16,10001,6307274
21784115,Live Luv Lavender,14,60601,219355623
21784606,New York Funding Mania Meetup,2,10001,132732082
21788737,The Chicago Alabama Society #ChiBama,31,60601,65011302
21789655,ThoughtWorks Tech Talks NYC,34,10001,183009661
21789808,"Empowerment, Purpose and Connection",14,10001,13131330
21789865,Automation Sandbox MUG,24,10001,186495885
21790000,Leadership Roundtable and Bites,2,10001,41580342
21790220,New York Real Estate Entrepreneurs,2,10001,71652892
21791227,HACK NEW YORK CITY,34,10001,24939992
21791392,Solo Travellers Group S.Francisco - International Adventures,23,94101,221920916
21792366,New York Beginner Salsa and Bachata Classes,5,10001,100530962
21792681,Business Opportunities in Climate Change by Global Warming,4,10001,33951492
21797387,Confused Desi's,16,10001,12863163
21797809,Women 50 and Fabulous Pot Luck Social Club,31,10001,10720453
21798092,NY Acoustic Song Circle,21,10001,111098062
21799157,NYC Gay Group of Misfits,12,10001,6576472
21799539,NYC Cross-Country Skiing Meetup,23,10001,1009492
21799637,The Marketing Lab NYC,2,10001,95632372
21799952,New York Family & Systemic constellations Meetup,14,10001,150144212
21800366,AIDS/LifeCycle - Northern California,23,94101,216693248
21801617,The Toisan Social Network,16,10001,12655199
21801711,Vegetarian Food Adventures in NYC/NJ !,10,10001,11303251
21801737,Chicago Ancient Roman History and Culture Society,6,60601,78054302
21801750,SF Gay/Bi Single Men In their 20's & 30's,12,94101,183447644
21802135,CEO SPACE Startups,2,10001,188769225
21802186,Free Stand-Up Comedy Seminar at Manhattan Comedy School,31,10001,135288312
21802665,New York Spoken Word Poetry Meetup,36,10001,10774954
21802974,Traveling Sistahood,31,10001,198944545
21803758,The Summit Lighthouse San Francisco Chartered Study Group,13,94101,189370809
21803775,Hip Hop and AfroDance NYC,5,10001,218859653
21804758,New York Empathy Meetup,13,10001,4594558
21806057,Solo Travellers Group Chicago - International Adventures,23,60601,221907351
21809361,Sistas Slim Down New York,9,10001,193410636
21810603,UXTree: Workshops for Designers,34,94101,132014972
21811923,A-Frame - Bay Area,34,94101,216760502
21812541,Aussie Tech,34,94101,3200440
21814817,I need to get out More!,31,10001,11076938
21815287,Where the Sidewalk Ends - Bay Area Hikes & Rides,23,94101,124486442
21816058,San Francisco Robot Makers Club,34,94101,170676182
21821566,Better Transit for NYC Metro,4,10001,48738412
21822197,Peer Lab Chicago,34,60601,219604943
21822658,Chicago Turbonomic User Group,34,60601,217598788
21822897,The Hoisan Social Network,16,10001,12655199
21823003,San Francisco 'Earthing' Meditation Group,22,94101,11603173
21823174,San Francisco Writing Group,36,94101,225320097
21823351,"Wealth building, Financial Education Seminars & Networking",2,10001,18794291
21825714,Women~Wellness~Wisdom,14,7093,110400872
21826642,Survivor Alliance,33,94101,163941172
21829000,New York Book Club Meetup,18,10001,219647280
21831492,Positive thinkers club,15,10001,147871222
21831910,Bay Area Professional Craftsmen,15,94101,152142222
21832078,AI -  Charbot Marketing and Customer Service Strategies,34,10001,232123872
21833343,SF Tech Resistance,34,94101,58484632
21833554,Chicago Internet of Medical Things (IoMT),34,60601,219322359
21833992,San Francisco Sushi Meetup,10,94101,219681947
21834157,San Francisco Real Estate Entrepreneurs,2,94101,71652892
21834295,Advancing Women in Product,34,94101,29745502
21834427,Jane Street Tech Talks,34,10001,219683866
21834568,Europe SV,16,94101,68913222
21835667,San Francisco Machine Learning Discussion Club,34,94101,13539542
21840267,Information Management & Data Visualization,34,10001,160037752
21842905,E-Commerce Rendezvous,2,10001,190306795
21843138,New York Containers Meetup,34,10001,219742511
21844267,Chicago Area storm chasers,34,60601,20050151
21845333,Startup Social Good Culture Creators,2,94101,7713508
21845587,Women's Coming Out Support and Discussion Group,12,10001,14005004
21846918,"Deep Learning, Artificial Intelligence and Data science",34,94101,209886492
21847609,Chicago Quantitative Finance Club,34,60601,198611765
21851194,The People Side of Software NYC,34,10001,118082992
21851403,"Wine & Chocolate, Wine & Cheese, Wine & Meats",10,10001,214766974
21852071,New York First-Time Pregnancy Meetup,25,10001,26295472
21852655,Ethics in Data Science (San Francisco),34,94101,150225232
21853462,Life Teaches,4,60601,193790621
21853778,SF Ethereum,34,94101,10544982
21853843,APIIPA - A discussion of API's and IPA's,34,94101,219756241
21854052,Coders in Flow,34,94101,203832683
21855145,Agora.io San Francisco Meetup Group,34,94101,186181211
21856865,Car 2.0,34,94101,6016282
21858408,Top Speakers Visiting NYC,2,10001,188769225
21868961,Chicago Social,31,60601,220125956
21869962,but why? but why? but why? but why? but why? but how come?,25,10001,151833872
21872261,CliffHanger Academy: Live Your Best Story,2,10001,219801412
21872343,English classics book club,18,10001,219868329
21873542,New York City Explorers,31,10001,217784906
21873631,San Francisco Alteryx Meetup,34,94101,14841881
21873673,High Vibe Hippies/Boomers Sans Booze,31,10001,5832205
21874847,Bay Area B2B Intent-Based Digital Marketing/Demand Creation,2,94101,219866081
21874989,NYC and North Jersey NASCAR Fans,31,10001,17088551
21875274,SF Guitarists,21,94101,124486442
21875576,   ()  ,18,10001,192530488
21875978,The Most Dangerous Game Night,11,60601,185916856
21876863,A-Frame - NYC,34,10001,216760502
21877049,"CoCreateX Tap the Power of Your Community - New York, NY",2,10001,196997926
21877713,Flow & Thrive- Calm Beyond the Stress,14,94101,45338342
21878345,Bay Area Amateur and Recreational Sports,11,94101,39481142
21884190,San Francisco APIs and IPAs,10,94101,219756241
21886132,New York Get Your Life Together Coaching Group,14,10001,217420103
21887277,Animal Rights Chicago,26,60601,134607772
21891705,Chicago Seniors Social Meetup,31,60601,155431182
21892290,"Non-Monogamy Support Groups (a.k.a., NoMoSu)",17,94101,115614742
21893789,NYC: Software Test Automation Career for Beginners,34,10001,219939263
21893859,One Hope NYC (PCUSA/ Progressive),4,10001,218065624
21895719,Poetry memorization & discussion,36,10001,218349486
21902626,New York Twins and Multiples Social Group,25,10001,35983632
21909975,New York Spanglish Meetup,16,10001,187009557
21910405,Psychotherapy & Holistic Peer Support  Network,2,10001,86968522
21910536,San Francisco Moms Meetup,25,94101,210265169
21910662,Mindfulness and Compassion,22,94101,4681734
21910785,Sober Social & Activities,33,94101,10479159
21912379,Writing Group in French in NYC,36,10001,200178068
21914521,Bay Area Jobseekers and Recruiters Network,2,94101,13741228
21920805,Chicago Moms Of Only Children meetup,25,60601,58745882
21923792,New York Career Coaching Meetup,2,10001,184088727
21924767,Vegan Foodies Over 40,10,10001,-1
21932736,THE DAVIS MOVIE AND GAME GROUP!,31,60601,75761732
21938087,Bay Area Whole-Food Plant-Based,10,94101,10973713
21944688,Armonia Group Bold Flavor,10,10001,199120157
21944758,HAITINUMERIQUE2030  MEETUP,34,10001,214705069
21945385,Motivation Hacking SF,6,94101,220028673
21945715,Driven NYC: An Entrepreneur's Resource for Success,2,10001,189097950
21946161,New York Personal Brand Development,2,10001,86940072
21946352,"Bots, Growth, and Monetization",34,94101,14643443
21947231,Gotham Gallery Goers (Art Tours With Talks By Experts),1,10001,201884475
21952866,Startup Mastermind Group for Entrepreneurs,2,10001,13626795
21953848,Get Pregnant Naturally and Holistically,33,10001,220063710
21954837,New York Hackers and Hustlers,2,10001,81476172
21956170,Tech on Tap,34,60601,220070115
21956403,School for Self-Healing,14,94101,58652642
21956558,Adventurous Asian Hiking-Outdoors,23,10001,218280058
21956598,NYC Fountain Pen Geeks,36,10001,104973422
21957392,Coffee + Connections: Calling all Fintech Females!,2,60601,220077250
21958285,African Women of NYC Meetup,16,10001,9211788
21960794,House of Air- Trampoline Dodgeball,32,94101,220095291
21960802,Convergence: Fertility Support Group,33,94101,206941860
21962099,Chicago #AvGeek Meetup,23,60601,204893722
21966644,New York City Account-Based Marketing Meetup,2,10001,217521667
21966720,Chicago Account-Based Marketing Meetup,2,60601,220130474
21966750,Data 101 Workshops,34,10001,3556571
21966917,San Francisco Account-Based Marketing Meetup,2,94101,225989101
21967986,San Francisco Startup CEO/CTO Meetup Group,2,94101,98321632
21968151,Ingenious Film Makers,20,10001,74620432
21968606,Rail Bar Lincoln square Trivia Meetup,11,60601,218064044
21968734,Growth Marketing Speaker Series,2,94101,108938742
21969385,Sports Fans and Friends Meetup,32,10001,4604649
21969677,OpenFin Meetup NYC,34,10001,215016694
21970074,Me & My Best Friend Hiking Adventures,26,10001,14133018
21970810,Women Looking for New Friends in SF,31,94101,174790232
21971081,Audi San Francisco Meetup Series,34,94101,187658454
21971151,Entrepreneur Support Group (San Francisco),2,94101,205803735
21971210,Bowery Golang,34,10001,14427128
21971233,Bay Area Podcasters,34,94101,137009772
21971502,Spanish Language Meetup at all levels in New York,16,10001,220146108
21971703,Hack Your Career,2,94101,219677858
21971727,Bay Area Directors of Engineering,34,94101,3586180
21972553,Chicago North Harmonica Meetup,21,60601,194206140
21973196,Prototyping AI,34,94101,22731
21973461,"Find Your Beauty, Fashion, Fabulous",8,60601,220147182
21974070,New York Math Autodidacts,6,10001,26041312
21974551,New York BarkHealthy Dog Meetup,26,10001,217015546
21977290,NYC Engineering Interview Prep,34,10001,43062822
21977811,Automation One,34,10001,220206640
21978230,Pediatric Migraine Variants support group,33,60601,12502667
21978786,Automation-Ten,34,10001,220213854
21979460,Automation Fifteen,31,10001,220218605
21979534,Automation Twenty,34,10001,220219303
21979560,Automation-25,34,10001,220219495
21979681,The Podium - A Sports Book Club,18,94101,74702842
21979964,Elevate Chicago,34,60601,220220641
21980214,NAWBO NYC,2,10001,29513312
21981075,Chicago Atheist/Agnostic/Theist Meetup,28,60601,190169751
21981474,Public speaking - How to kill it when you take the stage,2,10001,12634877
21982047,MORE - Mastering Our Resourceful Energy,22,10001,91882612
21982274,LEARNING MONEY WITH LORAL LANGEMEIER-NYC,2,10001,188769225
21982912,Order Out of Chaos - The Great Transition,4,94101,11312116
21983056,Real New York,10,10001,110845972
21983066,Italy's Witches and Medicine Women with Karyn Crisis,22,94101,127118922
21983656,"San Francisco Street Photography, the city in its own words",27,94101,213289369
21985682,SF transplants connect,31,94101,205488882
21991477,New York City test mug testing,34,10001,220219440
21991502,San Fran test mug testing,34,94101,220219440
21992704,Committed Knitters,15,60601,203841624
21993155,The Fur Fashion Aficionados Club of Chicago,17,60601,66823152
21993357,Build with Code - New York City,34,10001,218119162
21993441,San Francisco GitHub Meetup,34,94101,7172156
21994611,BestClass NYC,25,10001,151999242
21998730,Code For Democracy NYC,34,10001,13941639
21999105,NextGen Banking platform with Machine learning Meetup,34,94101,220307069
21999412,7 V 7 Pick Up Game battery Park City Ball Fields,32,10001,200415953
21999619,Elegant Design - San Francisco,34,94101,220349717
21999887,Artemis Starship Bridge Simulator NYC,11,10001,218465054
22000531,SF Healing Arts Collective,14,94101,196041596
22000719,Groupe Professionnel Francophone,16,60601,147459412
22001566,Remote Aging Parents,14,94101,32769672
22001689,New York Voice UX Meetup,34,10001,12263138
22003125,Healthcare Design,2,94101,9721157
22003936,San Francisco Digital Drum Circle,21,94101,7703918
22005661,NYC Ladies EatWineLove,10,10001,211904817
22005930,Caregivers of Color Support Group,33,10001,111459682
22010612,AI Munch n Learn,34,94101,2699760
22011710,The Unofficial Guide to Being Happy,14,60601,32682892
22016240,New York Law of Attraction Meetup,22,10001,202225790
22017928,Korean Spirit and Culture Meetup,16,10001,29228882
22018009,UES Brunch Club,10,10001,211904817
22018516,Chicago Investment Group Meetup,2,60601,192673842
22023531,Mental Health Mates - Bay area edition,33,94101,9531138
22031584,SF RunOFFFFF!   Runners over 40 (or 50) Fit Fabulous Females,9,94101,208176941
22032184,The Greater NYC Area eBay eCommerce Sellers Meetup Group,2,10001,130548972
22033686,LGBT movies nights at home/plays/fun Chgo stuff!,12,60601,211594657
22033963,Bay Area LAZER LOVERS,11,94101,64354142
22034004,Chicago Figurative Illustration Workshop Meetup,1,60601,195054136
22034061,NYC Fashion Portfolio,8,10001,196665318
22034166,Soular  Charge  Station,22,60601,220486843
22034289,Tri-State Nutritarians,10,10001,118186602
22034439,Free Mandarin Chinese Classes for Beginners,16,10001,220490070
22034669,New York's PowerBI Night Hacks,34,10001,8556781
22034742,"Health, Happiness & Peace Chicago Northwest",14,60601,183130600
22036564,New York Dads Night Out Meetup,25,10001,214489742
22036836,72 Hour Monthly Short Film Challenge Meeup,20,10001,6490514
22037199,Chicago Greasers,21,60601,160753462
22037504,Brooklyn Cocktail Social Club Meetup,31,10001,214489742
